TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
28440312,Houston BCycle,3895594,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,12836,Standard,Downtown Transit Center METRORail,La Branch & Lamar,10,0,0,N,1.5,1.4,59,2022-11-09,2022-11-09,08:37:50,08:47:05,N,Y,One Way,Houston BCycle
28448473,Houston BCycle,3895594,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,12836,Standard,La Branch & Lamar,Milam & Webster,13,0,0,N,1.9,1.9,77,2022-11-09,2022-11-09,18:22:35,18:35:10,N,Y,One Way,Houston BCycle
28460372,Houston BCycle,3895594,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,01665,Standard,Downtown Transit Center METRORail,La Branch & Lamar,9,0,0,N,1.4,1.3,54,2022-11-11,2022-11-11,08:58:39,09:07:51,N,Y,One Way,Houston BCycle
28439605,Houston BCycle,3895825,Non-RFID Card Member,,,77073,UNITED STATES,Single Trip ,21362,Standard,Main & Dallas,Eleanor Tinsley Park,29,0,0,N,4.4,4.1,174,2022-11-08,2022-11-09,23:54:32,00:23:16,N,Y,One Way,Houston BCycle
28520658,Houston BCycle,3896511,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,227 R2,Standard,Freed Library,Freed Library,1,0,0,N,.1,.1,5,2022-11-22,2022-11-22,19:28:06,19:29:03,N,Y,Round Trip,Houston BCycle
28546386,Houston BCycle,3896511,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,615,Standard,Freed Library,Freed Library,43,0,0,N,6.4,6.1,257,2022-11-28,2022-11-28,15:53:04,16:36:01,Y,Y,Round Trip,Houston BCycle
28517641,Houston BCycle,3897581,RFID Card Member,Cedar Park,TX,78613,UNITED STATES,Annual Membership,02193,Standard,UTMDA Main Campus MDA BLVD,Hermann Park Bill Coats Bridge @ Almeda,9,0,0,N,1.4,1.3,54,2022-11-22,2022-11-22,11:33:18,11:42:25,N,Y,One Way,Houston BCycle
28416064,Houston BCycle,3899062,Non-RFID Card Member,,,77008,UNITED STATES,Single Trip ,02292,Standard,Montie Beach Park,Montie Beach Park,56,0,0,N,8.4,8.0,336,2022-11-06,2022-11-06,12:59:53,13:55:34,Y,Y,Round Trip,Houston BCycle
28523263,Houston BCycle,3899997,RFID Card Member,,,77057,UNITED STATES,Monthly Membership,12812,Standard,La Branch & Alabama,Hermann Park Bill Coats Bridge @ Almeda,55,0,0,N,8.2,7.8,329,2022-11-23,2022-11-23,14:06:41,15:01:40,Y,Y,One Way,Houston BCycle
28523658,Houston BCycle,3899997,RFID Card Member,,,77057,UNITED STATES,Monthly Membership,24111,Standard,Hermann Park Bill Coats Bridge @ Almeda,Hermann Park/Rice U METROrail,47,0,0,N,7.1,6.7,282,2022-11-23,2022-11-23,15:02:53,15:49:33,Y,Y,One Way,Houston BCycle
28523993,Houston BCycle,3899997,RFID Card Member,,,77057,UNITED STATES,Monthly Membership,24111,Standard,Hermann Park/Rice U METROrail,Levy Park,40,0,0,N,6.0,5.7,239,2022-11-23,2022-11-23,15:52:00,16:32:20,Y,Y,One Way,Houston BCycle
28412652,Houston BCycle,3900064,Non-RFID Card Member,,,78520,UNITED STATES,Single Trip ,02457,Standard,West Gray & Baldwin,Louisiana & Walker,13,0,0,N,1.9,1.9,77,2022-11-05,2022-11-05,23:28:53,23:41:39,N,Y,One Way,Houston BCycle
28557375,Houston BCycle,3900064,Non-RFID Card Member,,,78520,UNITED STATES,Single Trip ,01946,Standard,Eleanor Tinsley Park,Eleanor Tinsley Park,50,0,3.24,N,7.5,7.1,300,2022-11-30,2022-11-30,14:52:45,15:42:42,Y,Y,Round Trip,Houston BCycle
28380813,Houston BCycle,3902407,RFID Card Member,,,77085,UNITED STATES,Monthly Membership,01587,Standard,Crawford Island,Crawford Island,1,0,0,N,.1,.1,5,2022-11-02,2022-11-02,11:34:36,11:35:10,N,Y,Round Trip,Houston BCycle
28538348,Houston BCycle,3902407,RFID Card Member,,,77085,UNITED STATES,Monthly Membership,582,Standard,Brazos & McGowen,2222 Smith,44,0,0,N,6.6,6.3,264,2022-11-27,2022-11-27,13:18:49,14:02:35,Y,Y,One Way,Houston BCycle
28512440,Houston BCycle,3902407,RFID Card Member,,,77085,UNITED STATES,Monthly Membership,11219,Standard,Midtown Park,The Ion,26,0,0,N,3.9,3.7,156,2022-11-20,2022-11-20,17:42:29,18:08:15,N,Y,One Way,Houston BCycle
28461494,Houston BCycle,3902407,RFID Card Member,,,77085,UNITED STATES,Monthly Membership,273 R2,Standard,Main & Dallas,Clay & Smith,4,0,0,N,.6,.6,23,2022-11-11,2022-11-11,11:22:33,11:26:07,N,Y,One Way,Houston BCycle
28437395,Houston BCycle,3902407,RFID Card Member,,,77085,UNITED STATES,Monthly Membership,01680,Standard,Milam & Webster,West Gray & Baldwin,60,0,0,N,9.0,8.6,360,2022-11-08,2022-11-08,17:22:59,18:22:00,Y,Y,One Way,Houston BCycle
28441231,Houston BCycle,3902407,RFID Card Member,,,77085,UNITED STATES,Monthly Membership,429,Standard,Lamar & Caroline,Elgin & Smith,38,0,0,N,5.7,5.4,228,2022-11-09,2022-11-09,10:39:03,11:17:12,Y,Y,One Way,Houston BCycle
28538537,Houston BCycle,3905106,Non-RFID Card Member,,,77002,UNITED STATES,Single Trip ,21082,Standard,Spotts Park,Spotts Park,43,0,3.24,N,6.4,6.1,257,2022-11-27,2022-11-27,13:42:37,14:25:01,Y,Y,Round Trip,Houston BCycle
28525822,Houston BCycle,3906454,RFID Card Member,,,77080,UNITED STATES,Monthly Membership,283,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,0,0,0,N,.0,.0,0,2022-11-24,2022-11-24,08:41:21,08:41:57,N,Y,Round Trip,Houston BCycle
28421706,Houston BCycle,3908991,Non-RFID Card Member,,,77006,UNITED STATES,Single Trip ,20922,Standard,Midtown Park,Midtown Park,44,0,0,N,6.6,6.3,264,2022-11-06,2022-11-07,23:21:39,00:05:02,Y,Y,Round Trip,Houston BCycle
28448367,Houston BCycle,3908991,Non-RFID Card Member,,,77006,UNITED STATES,Single Trip ,01860,Standard,La Branch & Lamar,Midtown Park,11,0,0,N,1.7,1.6,66,2022-11-09,2022-11-09,18:12:17,18:23:48,N,Y,One Way,Houston BCycle
28511192,Houston BCycle,3909850,RFID Card Member,,,77057,UNITED STATES,Monthly Membership,02177,Standard,Project Row House/Holman & Live Oak,Project Row House/Holman & Live Oak,60,0,0,N,9.0,8.6,360,2022-11-20,2022-11-20,14:07:29,15:07:58,Y,Y,Round Trip,Houston BCycle
28473462,Houston BCycle,3914162,Non-RFID Card Member,,,70114,UNITED STATES,Single Trip ,21173,Standard,Jury Assembly,Jury Assembly,85,0,6.48,N,12.7,12.1,509,2022-11-13,2022-11-13,07:48:19,09:13:46,Y,Y,Round Trip,Houston BCycle
28492864,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,01919,Standard,Jury Assembly,Jury Assembly,25,0,0,N,3.7,3.6,149,2022-11-16,2022-11-16,12:34:43,12:59:11,N,Y,Round Trip,Houston BCycle
28492867,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,277 FW,Standard,Jury Assembly,Jury Assembly,25,0,0,N,3.7,3.6,149,2022-11-16,2022-11-16,12:34:53,12:59:21,N,Y,Round Trip,Houston BCycle
28492879,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,778,Standard,Jury Assembly,Jury Assembly,21,0,0,N,3.2,3.0,126,2022-11-16,2022-11-16,12:36:40,12:57:50,N,Y,Round Trip,Houston BCycle
28492884,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,01396,Standard,Jury Assembly,Jury Assembly,21,0,0,N,3.2,3.0,126,2022-11-16,2022-11-16,12:37:00,12:58:05,N,Y,Round Trip,Houston BCycle
28492888,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,535,Standard,Jury Assembly,Jury Assembly,21,0,0,N,3.2,3.0,126,2022-11-16,2022-11-16,12:37:09,12:58:26,N,Y,Round Trip,Houston BCycle
28492894,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,12795,Standard,Jury Assembly,Jury Assembly,23,0,0,N,3.5,3.3,138,2022-11-16,2022-11-16,12:37:29,13:00:17,N,Y,Round Trip,Houston BCycle
28492896,Houston BCycle,3918313,Maintenance,,,,UNITED STATES,,454 R2,Standard,Jury Assembly,Jury Assembly,23,0,0,N,3.5,3.3,138,2022-11-16,2022-11-16,12:37:50,13:00:53,N,Y,Round Trip,Houston BCycle
28388948,Houston BCycle,3920206,RFID Card Member,houston,TX,77021,UNITED STATES,Monthly Membership,01946,Standard,Hermann Park Bill Coats Bridge @ Almeda,UTMDA Main Campus MDA BLVD,9,0,0,N,1.4,1.3,54,2022-11-03,2022-11-03,06:47:59,06:56:34,N,Y,One Way,Houston BCycle
28508427,Houston BCycle,3920206,RFID Card Member,houston,TX,77021,UNITED STATES,Monthly Membership,01425,Standard,UTMDA Main Campus MDA BLVD,Hermann Park Bill Coats Bridge @ Almeda,1007,0,55,N,18.0,17.1,720,2022-11-19,2022-11-20,15:06:32,07:53:21,Y,Y,One Way,Houston BCycle
28467176,Houston BCycle,3921215,Non-RFID Card Member,,,78736,UNITED STATES,Single Trip ,01860,Standard,Centennial Gardens,Centennial Gardens,39,0,3.24,N,5.9,5.6,234,2022-11-12,2022-11-12,09:46:05,10:25:58,Y,Y,Round Trip,Houston BCycle
28392257,Houston BCycle,3924724,RFID Card Member,Houston ,TX,77007,UNITED STATES,Monthly Membership,391,Standard,The Southmore,Taft & Fairview,22,0,0,N,3.3,3.1,131,2022-11-03,2022-11-03,12:57:30,13:19:44,N,Y,One Way,Houston BCycle
28486515,Houston BCycle,3928440,RFID Card Member,Houston,TX,77030,UNITED STATES,Annual Membership,11203,Standard,Rice Village Apartments,TMC Commons,10,0,0,N,1.5,1.4,59,2022-11-15,2022-11-15,09:14:09,09:24:06,N,Y,One Way,Houston BCycle
28430033,Houston BCycle,3937989,Non-RFID Card Member,,,77036,UNITED STATES,Single Use Pass,155 PCC,Standard,Sabine Bridge,Sabine Bridge,96,0,9.72,N,14.4,13.7,576,2022-11-07,2022-11-07,20:20:35,21:56:18,Y,Y,Round Trip,Houston BCycle
28559591,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02230,Standard,Crawford Island,Crawford Island,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,21:11:05,21:11:19,N,Y,Round Trip,Houston BCycle
28559489,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,273 PCC,Standard,Taft & Fairview,24ELEVEN WASHINGTON,13,0,0,N,1.9,1.9,77,2022-11-30,2022-11-30,20:37:05,20:50:35,N,Y,One Way,Houston BCycle
28559563,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,351 FW,Standard,Convention Center,Convention Center,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,21:02:29,21:02:38,N,Y,Round Trip,Houston BCycle
28559168,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,057,Standard,Lamar & Milam,Lamar & Milam,1,0,0,N,.1,.1,5,2022-11-30,2022-11-30,19:20:46,19:21:00,N,Y,Round Trip,Houston BCycle
28559176,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01474,Standard,Lamar & Milam,Lamar & Milam,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,19:21:22,19:21:40,N,Y,Round Trip,Houston BCycle
28559418,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,545 R2,Standard,Montie Beach Park,Montie Beach Park,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,20:16:18,20:16:32,N,Y,Round Trip,Houston BCycle
28558680,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01490,Standard,Regent Square,Regent Square,1,0,0,N,.1,.1,5,2022-11-30,2022-11-30,17:48:45,17:49:00,N,Y,Round Trip,Houston BCycle
28558725,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,071 B,Standard,Lost Lake,Lost Lake,1,0,0,N,.1,.1,5,2022-11-30,2022-11-30,17:56:46,17:57:04,N,Y,Round Trip,Houston BCycle
28558734,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02194,Standard,Lost Lake,Lost Lake,1,0,0,N,.1,.1,5,2022-11-30,2022-11-30,17:57:41,17:58:15,N,Y,Round Trip,Houston BCycle
28558493,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02233,Standard,Lamar & Caroline,Lamar & Caroline,1,0,0,N,.1,.1,5,2022-11-30,2022-11-30,17:24:36,17:25:11,N,Y,Round Trip,Houston BCycle
28558497,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,284 R2,Standard,Lamar & Caroline,Lamar & Caroline,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,17:25:18,17:25:36,N,Y,Round Trip,Houston BCycle
28558509,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,355 R2,Standard,Lamar & Caroline,Lamar & Caroline,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,17:26:25,17:26:37,N,Y,Round Trip,Houston BCycle
28558592,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01950,Standard,Eleanor Tinsley Park,Eleanor Tinsley Park,0,0,0,N,.0,.0,0,2022-11-30,2022-11-30,17:37:27,17:37:41,N,Y,Round Trip,Houston BCycle
28539577,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02194,Standard,Quitman Near Northside METRORail,Lost Lake,31,0,0,N,4.6,4.4,185,2022-11-27,2022-11-27,15:51:57,16:22:48,Y,Y,One Way,Houston BCycle
28539579,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,427,Standard,Quitman Near Northside METRORail,Menil Collection/Alabama & Mulberry,41,0,0,N,6.2,5.8,246,2022-11-27,2022-11-27,15:52:12,16:33:52,Y,Y,One Way,Houston BCycle
28539586,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01749,Standard,Quitman Near Northside METRORail,Lost Lake,26,0,0,N,3.9,3.7,156,2022-11-27,2022-11-27,15:52:32,16:18:47,N,Y,One Way,Houston BCycle
28540886,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02342,Standard,Smith & Capitol,Smith & Capitol,1,0,0,N,.1,.1,5,2022-11-27,2022-11-27,18:44:53,18:45:07,N,Y,Round Trip,Houston BCycle
28539247,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01563,Standard,South Yards Silver & Center,South Yards Silver & Center,0,0,0,N,.0,.0,0,2022-11-27,2022-11-27,15:12:39,15:12:52,N,Y,Round Trip,Houston BCycle
28539261,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01879,Standard,South Yards Silver & Center,Menil Collection/Alabama & Mulberry,81,0,0,N,12.2,11.5,486,2022-11-27,2022-11-27,15:13:54,16:34:38,Y,Y,One Way,Houston BCycle
28539567,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,14234,Standard,Quitman Near Northside METRORail,Quitman Near Northside METRORail,1,0,0,N,.1,.1,5,2022-11-27,2022-11-27,15:50:53,15:51:17,N,Y,Round Trip,Houston BCycle
28535441,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,21530,Standard,24ELEVEN WASHINGTON,Houston BCycle Warehouse,1144,0,0,N,18.0,17.1,720,2022-11-26,2022-11-27,17:41:00,12:45:01,Y,Y,One Way,Houston BCycle
28535445,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02007,Standard,24ELEVEN WASHINGTON,Midtown Park,91,0,0,N,13.6,13.0,545,2022-11-26,2022-11-26,17:41:44,19:12:23,Y,Y,One Way,Houston BCycle
28535453,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,273 R2,Standard,24ELEVEN WASHINGTON,Midtown Park,88,0,0,N,13.2,12.5,527,2022-11-26,2022-11-26,17:42:39,19:10:34,Y,Y,One Way,Houston BCycle
28535457,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01594,Standard,24ELEVEN WASHINGTON,24ELEVEN WASHINGTON,0,0,0,N,.0,.0,0,2022-11-26,2022-11-26,17:43:20,17:43:34,N,Y,Round Trip,Houston BCycle
28539241,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02184,Standard,South Yards Silver & Center,Brazos & McGowen,96,0,0,N,14.4,13.7,576,2022-11-27,2022-11-27,15:11:57,16:47:04,Y,Y,One Way,Houston BCycle
28534187,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,278,Standard,Clay & Smith,Lamar & Milam,7,0,0,N,1.0,1.0,41,2022-11-26,2022-11-26,15:04:38,15:11:47,N,Y,One Way,Houston BCycle
28534381,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,071 B,Standard,Root Square,Lamar & Caroline,26,0,0,N,3.9,3.7,156,2022-11-26,2022-11-26,15:26:03,15:52:38,N,Y,One Way,Houston BCycle
28534401,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,140 R3,Standard,Root Square,La Branch & Lamar,21,0,0,N,3.2,3.0,126,2022-11-26,2022-11-26,15:27:57,15:48:26,N,Y,One Way,Houston BCycle
28534674,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01658,Standard,Smith & Capitol,Smith & Capitol,0,0,0,N,.0,.0,0,2022-11-26,2022-11-26,16:03:28,16:03:40,N,Y,Round Trip,Houston BCycle
28533791,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,220 B,Standard,Guadalupe Plaza Park ,Guadalupe Plaza Park ,1,0,0,N,.1,.1,5,2022-11-26,2022-11-26,14:19:50,14:20:04,N,Y,Round Trip,Houston BCycle
28533998,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,284 R2,Standard,The Exchange @ Hardy Yards,Lamar & Milam,15,0,0,N,2.3,2.1,90,2022-11-26,2022-11-26,14:41:56,14:56:34,N,Y,One Way,Houston BCycle
28520822,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02234,Standard,TMC Smith Lands METRORail Parking Lot,TMC Smith Lands METRORail Parking Lot,1,0,0,N,.1,.1,5,2022-11-22,2022-11-22,20:21:46,20:22:03,N,Y,Round Trip,Houston BCycle
28520825,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,292,Standard,TMC Smith Lands METRORail Parking Lot,TMC Smith Lands METRORail Parking Lot,1,0,0,N,.1,.1,5,2022-11-22,2022-11-22,20:22:06,20:23:18,N,Y,Round Trip,Houston BCycle
28525698,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,21154,Standard,Fonde Recreation Center,Lamar & Bagby,16,0,0,N,2.4,2.3,95,2022-11-24,2022-11-24,06:52:52,07:08:02,N,Y,One Way,Houston BCycle
28525712,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,24136,Standard,Lamar & Bagby,Houston BCycle Warehouse,4658,0,0,N,18.0,17.1,720,2022-11-24,2022-11-27,07:08:14,12:46:33,Y,Y,One Way,Houston BCycle
28525769,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,21244,Standard,Lamar & Bagby,Woodland Park,235,0,0,N,18.0,17.1,720,2022-11-24,2022-11-24,07:57:17,11:52:06,Y,Y,One Way,Houston BCycle
28519821,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,14243,Standard,Rice University West Lot,Rice University West Lot,0,0,0,N,.0,.0,0,2022-11-22,2022-11-22,16:54:03,16:54:28,N,Y,Round Trip,Houston BCycle
28519831,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,12781,Standard,Rice University West Lot,Rice University West Lot,1,0,0,N,.1,.1,5,2022-11-22,2022-11-22,16:54:39,16:55:15,N,Y,Round Trip,Houston BCycle
28519843,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,Unicorn X13,Standard,Rice University West Lot,Rice University South Servery,14,0,0,N,2.1,2.0,84,2022-11-22,2022-11-22,16:55:38,17:09:29,N,Y,One Way,Houston BCycle
28520756,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,055 R2,Standard,The Southmore,The Southmore,0,0,0,N,.0,.0,0,2022-11-22,2022-11-22,19:58:40,19:58:54,N,Y,Round Trip,Houston BCycle
28520758,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,371 R2,Standard,The Southmore,The Southmore,1,0,0,N,.1,.1,5,2022-11-22,2022-11-22,19:58:55,19:59:13,N,Y,Round Trip,Houston BCycle
28519615,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,150 SA,Standard,Rice University Gibbs Recreation & Wellness Center,TSU Student Center West,167,0,0,N,18.0,17.1,720,2022-11-22,2022-11-22,16:30:19,19:17:00,Y,Y,One Way,Houston BCycle
28519818,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,106,Standard,Rice University West Lot,Rice University West Lot,0,0,0,N,.0,.0,0,2022-11-22,2022-11-22,16:53:43,16:53:55,N,Y,Round Trip,Houston BCycle
28519503,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,583,Standard,Main & Wichita St,Main & Wichita St,0,0,0,N,.0,.0,0,2022-11-22,2022-11-22,16:16:10,16:16:26,N,Y,Round Trip,Houston BCycle
28519605,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02303,Standard,Rice University Gibbs Recreation & Wellness Center,Houston BCycle Warehouse,6978,0,0,N,18.0,17.1,720,2022-11-22,2022-11-27,16:29:07,12:47:34,Y,Y,One Way,Houston BCycle
28519607,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,089 R2,Standard,Rice University Gibbs Recreation & Wellness Center,Rice University Gibbs Recreation & Wellness Center,0,0,0,N,.0,.0,0,2022-11-22,2022-11-22,16:29:22,16:29:57,N,Y,Round Trip,Houston BCycle
28519609,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01592,Standard,Rice University Gibbs Recreation & Wellness Center,Clay & Smith,1475,0,0,N,18.0,17.1,720,2022-11-22,2022-11-23,16:29:32,17:04:03,Y,Y,One Way,Houston BCycle
28511277,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,608,Standard,Eleanor Tinsley Park,Regent Square,9,0,0,N,1.4,1.3,54,2022-11-20,2022-11-20,14:21:37,14:30:45,N,Y,One Way,Houston BCycle
28511896,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,247,Standard,UHD Soccer Field / White Oak Bayou Trailhead,UHD Soccer Field / White Oak Bayou Trailhead,0,0,0,N,.0,.0,0,2022-11-20,2022-11-20,15:58:23,15:58:39,N,Y,Round Trip,Houston BCycle
28512609,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,301,Standard,Lamar & Crawford,Lamar & Bagby,17,0,0,N,2.6,2.4,102,2022-11-20,2022-11-20,18:40:22,18:57:19,N,Y,One Way,Houston BCycle
28512755,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,227 R2,Standard,Menil Collection/Alabama & Mulberry,Freed Library,8,0,0,N,1.2,1.1,48,2022-11-20,2022-11-20,19:33:05,19:41:02,N,Y,One Way,Houston BCycle
28509393,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,12815,Standard,Main & Dallas,Main & Dallas,1,0,0,N,.1,.1,5,2022-11-19,2022-11-19,19:47:53,19:48:11,N,Y,Round Trip,Houston BCycle
28511254,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,14192,Standard,Eleanor Tinsley Park,24ELEVEN WASHINGTON,50,0,0,N,7.5,7.1,300,2022-11-20,2022-11-20,14:17:51,15:07:41,Y,Y,One Way,Houston BCycle
28511256,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,576 R2,Standard,Eleanor Tinsley Park,Lamar & Bagby,120,0,0,N,18.0,17.1,720,2022-11-20,2022-11-20,14:18:11,16:18:49,Y,Y,One Way,Houston BCycle
28511267,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02007,Standard,Eleanor Tinsley Park,24ELEVEN WASHINGTON,48,0,0,N,7.2,6.8,288,2022-11-20,2022-11-20,14:19:51,15:07:16,Y,Y,One Way,Houston BCycle
28511270,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,01594,Standard,Eleanor Tinsley Park,24ELEVEN WASHINGTON,46,0,0,N,6.9,6.6,275,2022-11-20,2022-11-20,14:20:11,15:06:45,Y,Y,One Way,Houston BCycle
28505474,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,401,Standard,TSU Rec & Wellness Center,TSU Student Center West,3,0,0,N,.5,.4,18,2022-11-18,2022-11-18,16:47:34,16:50:23,N,Y,One Way,Houston BCycle
28509216,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,247,Standard,UHD Soccer Field / White Oak Bayou Trailhead,UHD Soccer Field / White Oak Bayou Trailhead,1,0,0,N,.1,.1,5,2022-11-19,2022-11-19,18:40:39,18:41:03,N,Y,Round Trip,Houston BCycle
28509370,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,214 PCC,Standard,Lamar & Crawford,Lamar & Bagby,26,0,0,N,3.9,3.7,156,2022-11-19,2022-11-19,19:33:44,19:59:27,N,Y,One Way,Houston BCycle
28505315,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,547,Standard,TSU University Towers,TSU Student Center West,16,0,0,N,2.4,2.3,95,2022-11-18,2022-11-18,16:26:46,16:42:04,N,Y,One Way,Houston BCycle
28505344,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,411,Standard,TSU University Towers,TSU Student Center East,7,0,0,N,1.0,1.0,41,2022-11-18,2022-11-18,16:29:57,16:36:29,N,Y,One Way,Houston BCycle
28505348,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,013 R2,Standard,TSU University Towers,TSU Student Center East,7,0,0,N,1.0,1.0,41,2022-11-18,2022-11-18,16:30:13,16:37:04,N,Y,One Way,Houston BCycle
28505470,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,171 SA,Standard,TSU Rec & Wellness Center,Rice Village Apartments,2834,0,0,N,18.0,17.1,720,2022-11-18,2022-11-20,16:47:04,16:01:44,Y,Y,One Way,Houston BCycle
28477940,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,245 SA,Standard,Eleanor Tinsley Park,Ensemble/HCC METRORail,31,0,0,N,4.6,4.4,185,2022-11-13,2022-11-13,17:42:20,18:13:15,Y,Y,One Way,Houston BCycle
28477964,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,837 FW,Standard,Eleanor Tinsley Park,Regent Square,8,0,0,N,1.2,1.1,48,2022-11-13,2022-11-13,17:45:05,17:53:53,N,Y,One Way,Houston BCycle
28505167,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02236,Standard,Hermann Park/Rice U METROrail,Hermann Park/Rice U METROrail,1,0,0,N,.1,.1,5,2022-11-18,2022-11-18,16:02:56,16:03:34,N,Y,Round Trip,Houston BCycle
28477489,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,024 SA,Standard,Taft & Fairview,Crawford Island,29,0,0,N,4.4,4.1,174,2022-11-13,2022-11-13,16:48:48,17:17:52,N,Y,One Way,Houston BCycle
28477496,Houston BCycle,3938778,Maintenance,,,,UNITED STATES,,02017,Standard,Taft & Fairview,2222 Smith,11,0,0,N,1.7,1.6,66,2022-11-13,2022-11-13,16:49:23,17:00:46,N,Y,One Way,Houston BCycle
