TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
13351276,Houston Bcycle,1482784,Non-RFID Card Member,,,77066,UNITED STATES,24 Hour Kiosk,221,Standard,La Branch & Lamar,La Branch & Lamar,44,0,0,N,10.3,9.8,413,2017-01-04,2017-01-04,21:22:00,22:06:56,Y,Y,Round Trip,Houston Bcycle
13351293,Houston Bcycle,1482785,Non-RFID Card Member,,,77070,UNITED STATES,24 Hour Kiosk,851,Standard,Market Square,Ensemble/HCC Station,27,0,0,N,4.1,3.8,162,2017-01-04,2017-01-04,21:31:19,21:58:39,N,Y,One Way,Houston Bcycle
13351366,Houston Bcycle,1482785,Non-RFID Card Member,,,77070,UNITED STATES,24 Hour Kiosk,061,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,40,0,0,N,6.0,5.7,240,2017-01-04,2017-01-04,22:17:46,22:57:27,Y,Y,Round Trip,Houston Bcycle
13351463,Houston Bcycle,1482785,Non-RFID Card Member,,,77070,UNITED STATES,24 Hour Kiosk,061,Standard,Hermann Park Lake Plaza,Ensemble/HCC Station,25,0,0,N,3.8,3.6,150,2017-01-04,2017-01-04,22:58:11,23:23:24,N,Y,One Way,Houston Bcycle
13356879,Houston Bcycle,1482785,Non-RFID Card Member,,,77070,UNITED STATES,24 Hour Kiosk,851,Standard,Ensemble/HCC Station,City Hall,19,0,0,N,2.9,2.7,114,2017-01-05,2017-01-05,14:46:13,15:05:16,N,Y,One Way,Houston Bcycle
13360347,Houston Bcycle,1482785,Non-RFID Card Member,,,77070,UNITED STATES,24 Hour Kiosk,851,Standard,Ensemble/HCC Station,Hermann Park Lake Plaza,79,0,0,N,11.9,11.3,474,2017-01-05,2017-01-05,17:59:37,19:18:40,Y,Y,One Way,Houston Bcycle
13351316,Houston Bcycle,1482787,Non-RFID Card Member,,,77021,UNITED STATES,24 Hour Kiosk,861,Standard,La Branch & Lamar,La Branch & Lamar,62,0,0,N,6.6,6.3,263,2017-01-04,2017-01-04,21:50:22,22:52:31,Y,Y,Round Trip,Houston Bcycle
13351347,Houston Bcycle,1482793,Non-RFID Card Member,,,77099,UNITED STATES,24 Hour Kiosk,221,Standard,La Branch & Lamar,La Branch & Lamar,41,0,0,N,6.6,6.3,263,2017-01-04,2017-01-04,22:14:04,22:55:02,Y,Y,Round Trip,Houston Bcycle
13351393,Houston Bcycle,1482797,Non-RFID Card Member,,,,UNITED STATES,24 Hour Kiosk,807,Standard,Smith & Capitol,Smith & Capitol,34,0,0,N,5.1,4.8,204,2017-01-04,2017-01-04,22:35:49,23:09:54,Y,Y,Round Trip,Houston Bcycle
13351453,Houston Bcycle,1482799,Non-RFID Card Member,,,77493,UNITED STATES,24 Hour Kiosk,143,Standard,Rusk & St. Emanuel ,Rusk & St. Emanuel ,431,65,0,Y,5.7,5.4,228,2017-01-04,2017-01-05,22:49:52,06:00:19,Y,Y,Round Trip,Houston Bcycle
13354513,Houston Bcycle,1482858,Non-RFID Card Member,,,77080,UNITED STATES,24 Hour Kiosk,070,Standard,Spotts Park,Spotts Park,29,0,0,N,4.4,4.1,174,2017-01-05,2017-01-05,09:56:01,10:25:13,N,Y,Round Trip,Houston Bcycle
13354516,Houston Bcycle,1482858,Non-RFID Card Member,,,77080,UNITED STATES,24 Hour Kiosk,923,Standard,Spotts Park,Spotts Park,29,0,0,N,4.4,4.1,174,2017-01-05,2017-01-05,09:56:45,10:25:28,N,Y,Round Trip,Houston Bcycle
13355186,Houston Bcycle,1482874,Non-RFID Card Member,,,77062,UNITED STATES,24 Hour Kiosk,827,Standard,Spotts Park,Jackson Hill & Memorial Dr.,31,0,0,N,4.7,4.4,186,2017-01-05,2017-01-05,11:23:21,11:54:25,Y,Y,One Way,Houston Bcycle
13355203,Houston Bcycle,1482875,Non-RFID Card Member,,,77059,UNITED STATES,24 Hour Kiosk,213,Standard,Spotts Park,Jackson Hill & Memorial Dr.,29,0,0,N,1.9,1.8,75,2017-01-05,2017-01-05,11:25:03,11:54:19,N,Y,One Way,Houston Bcycle
13355037,Houston Bcycle,1482886,Non-RFID Card Member,,,77090,UNITED STATES,24 Hour Kiosk,100,Standard,Sabine Bridge ,Sabine Bridge ,56,0,0,N,8.4,8.0,336,2017-01-05,2017-01-05,11:03:42,11:59:23,Y,Y,Round Trip,Houston Bcycle
13355332,Houston Bcycle,1482895,Non-RFID Card Member,,,77536,UNITED STATES,24 Hour Kiosk,148 R,Standard,Rusk & St. Emanuel ,Rusk & St. Emanuel ,124,0,4,N,18.0,17.1,720,2017-01-05,2017-01-05,11:44:56,13:48:03,Y,Y,Round Trip,Houston Bcycle
13356348,Houston Bcycle,1482952,Non-RFID Card Member,,,77007,UNITED STATES,24 Hour Kiosk,512,Standard,Sabine Bridge ,Main & Dallas,10,0,0,N,1.5,1.4,60,2017-01-05,2017-01-05,13:56:19,14:06:16,N,Y,One Way,Houston Bcycle
13356208,Houston Bcycle,1482983,Non-RFID Card Member,,,77373,UNITED STATES,24 Hour Kiosk,192,Standard,City Hall,Sabine Bridge ,13,0,0,N,2.0,1.9,78,2017-01-05,2017-01-05,13:37:55,13:50:11,N,Y,One Way,Houston Bcycle
13357819,Houston Bcycle,1482983,Non-RFID Card Member,,,77373,UNITED STATES,24 Hour Kiosk,192,Standard,Smith & Capitol,Sabine Bridge ,57,0,0,N,8.6,8.1,342,2017-01-05,2017-01-05,15:30:37,16:27:33,Y,Y,One Way,Houston Bcycle
13356299,Houston Bcycle,1483002,Non-RFID Card Member,,,77006,UNITED STATES,24 Hour Kiosk,358,Standard,Stude Park,Stude Park,94,0,2,N,14.1,13.4,564,2017-01-05,2017-01-05,13:49:54,15:23:25,Y,Y,Round Trip,Houston Bcycle
13356631,Houston Bcycle,1483032,Non-RFID Card Member,,,77459,UNITED STATES,24 Hour Kiosk,093,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,58,0,0,N,8.7,8.3,348,2017-01-05,2017-01-05,14:26:09,15:24:03,Y,Y,Round Trip,Houston Bcycle
13356706,Houston Bcycle,1483040,Non-RFID Card Member,,,77089,UNITED STATES,24 Hour Kiosk,062,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,25,0,0,N,3.8,3.6,150,2017-01-05,2017-01-05,14:31:45,14:56:06,N,Y,Round Trip,Houston Bcycle
13358400,Houston Bcycle,1483040,Non-RFID Card Member,,,77089,UNITED STATES,24 Hour Kiosk,103,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,19,0,0,N,2.9,2.7,114,2017-01-05,2017-01-05,15:55:56,16:14:55,N,Y,Round Trip,Houston Bcycle
13356723,Houston Bcycle,1483044,Non-RFID Card Member,,,77087,UNITED STATES,24 Hour Kiosk,531,Standard,UHD/Main & Franklin,UHD/Main & Franklin,56,0,0,N,8.4,8.0,336,2017-01-05,2017-01-05,14:32:51,15:28:32,Y,Y,Round Trip,Houston Bcycle
13359634,Houston Bcycle,1483109,Non-RFID Card Member,,,77076,UNITED STATES,24 Hour Kiosk,358,Standard,Stude Park,Stude Park,49,0,0,N,7.4,7.0,294,2017-01-05,2017-01-05,16:59:03,17:48:08,Y,Y,Round Trip,Houston Bcycle
13360078,Houston Bcycle,1483117,Non-RFID Card Member,,,77450,UNITED STATES,24 Hour Kiosk,216,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,103,0,4,N,15.5,14.7,618,2017-01-05,2017-01-05,17:35:41,19:18:41,Y,Y,Round Trip,Houston Bcycle
13360324,Houston Bcycle,1483121,Non-RFID Card Member,,,77072,UNITED STATES,24 Hour Kiosk,257,Standard,Spotts Park,Spotts Park,19,0,0,N,2.9,2.7,114,2017-01-05,2017-01-05,17:57:25,18:16:32,N,Y,Round Trip,Houston Bcycle
13360815,Houston Bcycle,1483130,Non-RFID Card Member,,,77354,UNITED STATES,24 Hour Kiosk,061,Standard,Ensemble/HCC Station,Ensemble/HCC Station,71,0,0,N,10.7,10.1,426,2017-01-05,2017-01-05,19:13:10,20:24:37,Y,Y,Round Trip,Houston Bcycle
13360816,Houston Bcycle,1483131,Non-RFID Card Member,,,77015,UNITED STATES,24 Hour Kiosk,559,Standard,McKinney & Caroline,McKinney & Caroline,0,0,0,N,.0,.0,0,2017-01-05,2017-01-05,19:13:15,19:13:43,N,Y,Round Trip,Houston Bcycle
13360835,Houston Bcycle,1483131,Non-RFID Card Member,,,77015,UNITED STATES,24 Hour Kiosk,226,Standard,McKinney & Caroline,Smith & Capitol,238,0,0,N,1.9,1.8,76,2017-01-05,2017-01-05,19:15:26,23:13:05,Y,Y,One Way,Houston Bcycle
13360838,Houston Bcycle,1483131,Non-RFID Card Member,,,77015,UNITED STATES,24 Hour Kiosk,887,Standard,McKinney & Caroline,Smith & Capitol,236,0,0,N,18.0,17.1,720,2017-01-05,2017-01-05,19:16:03,23:12:48,Y,Y,One Way,Houston Bcycle
13360939,Houston Bcycle,1483138,Non-RFID Card Member,,,77039,UNITED STATES,24 Hour Kiosk,204,Standard,Lamar & Crawford,Lamar & Crawford,47,0,0,N,7.1,6.7,282,2017-01-05,2017-01-05,19:35:50,20:22:53,Y,Y,Round Trip,Houston Bcycle
13360942,Houston Bcycle,1483138,Non-RFID Card Member,,,77039,UNITED STATES,24 Hour Kiosk,060,Standard,Lamar & Crawford,Lamar & Crawford,46,0,0,N,4.0,3.8,158,2017-01-05,2017-01-05,19:36:45,20:22:43,Y,Y,Round Trip,Houston Bcycle
13361051,Houston Bcycle,1483146,Non-RFID Card Member,,,77082,UNITED STATES,24 Hour Kiosk,193,Standard,Sabine Bridge ,Sabine Bridge ,45,0,0,N,6.8,6.4,270,2017-01-05,2017-01-05,20:28:42,21:13:59,Y,Y,Round Trip,Houston Bcycle
13361217,Houston Bcycle,1483158,Non-RFID Card Member,,,79706,UNITED STATES,24 Hour Kiosk,845,Standard,Milam & Webster,Sabine Bridge ,35,0,0,N,5.3,5.0,210,2017-01-05,2017-01-05,22:13:55,22:48:26,Y,Y,One Way,Houston Bcycle
13361220,Houston Bcycle,1483159,Non-RFID Card Member,,,77074,UNITED STATES,24 Hour Kiosk,517,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,51,0,0,N,7.7,7.3,306,2017-01-05,2017-01-05,22:15:53,23:06:35,Y,Y,Round Trip,Houston Bcycle
13363613,Houston Bcycle,1483229,Non-RFID Card Member,,,77073,UNITED STATES,24 Hour Kiosk,255,Standard,Stude Park,Stude Park,23,0,0,N,3.5,3.3,138,2017-01-06,2017-01-06,08:12:50,08:35:13,N,Y,Round Trip,Houston Bcycle
13369360,Houston Bcycle,1483351,Non-RFID Card Member,,,,UNITED STATES,24 Hour Kiosk,04718,Standard,Elgin & Smith,Elgin & Smith,122,0,0,N,18.0,17.1,720,2017-01-06,2017-01-06,17:49:06,19:51:24,Y,Y,Round Trip,Houston Bcycle
13371980,Houston Bcycle,1483431,Non-RFID Card Member,,,33629,UNITED STATES,24 Hour Kiosk,925,Standard,Sabine Bridge ,Sabine Bridge ,44,0,0,N,6.6,6.3,264,2017-01-07,2017-01-07,11:25:23,12:09:31,Y,Y,Round Trip,Houston Bcycle
13440799,Houston Bcycle,1483431,Non-RFID Card Member,,,33629,UNITED STATES,24 Hour Kiosk,243,Standard,Sabine Bridge ,Sabine Bridge ,42,0,0,N,6.3,6.0,252,2017-01-15,2017-01-15,08:38:22,09:20:24,Y,Y,Round Trip,Houston Bcycle
13372054,Houston Bcycle,1483442,Non-RFID Card Member,,,77057,UNITED STATES,24 Hour Kiosk,093,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,48,0,0,N,7.2,6.8,288,2017-01-07,2017-01-07,11:42:49,12:30:42,Y,Y,Round Trip,Houston Bcycle
13372309,Houston Bcycle,1483453,Non-RFID Card Member,,,77006,UNITED STATES,24 Hour Kiosk,659,Standard,Taft & Fairview,Menil Collection / Alabama & Mandell,16,0,0,N,2.4,2.3,96,2017-01-07,2017-01-07,12:39:31,12:55:39,N,Y,One Way,Houston Bcycle
13372564,Houston Bcycle,1483461,Non-RFID Card Member,,,77093,UNITED STATES,24 Hour Kiosk,807,Standard,Jackson Hill & Memorial Dr.,Smith & Capitol,49,0,0,N,3.9,3.7,157,2017-01-07,2017-01-07,13:35:31,14:24:57,Y,Y,One Way,Houston Bcycle
13372753,Houston Bcycle,1483469,Non-RFID Card Member,,,45609,UNITED STATES,24 Hour Kiosk,140 R2,Standard,Sabine Bridge ,City Hall,52,0,0,N,7.8,7.4,312,2017-01-07,2017-01-07,14:28:31,15:20:24,Y,Y,One Way,Houston Bcycle
13372495,Houston Bcycle,1483469,Non-RFID Card Member,,,45609,UNITED STATES,24 Hour Kiosk,140 R2,Standard,Sabine Bridge ,Sabine Bridge ,50,0,0,N,7.5,7.1,300,2017-01-07,2017-01-07,13:20:10,14:10:18,Y,Y,Round Trip,Houston Bcycle
13372761,Houston Bcycle,1483471,Non-RFID Card Member,,,45079,UNITED STATES,24 Hour Kiosk,100,Standard,Sabine Bridge ,City Hall,50,0,0,N,7.5,7.1,300,2017-01-07,2017-01-07,14:30:06,15:20:58,Y,Y,One Way,Houston Bcycle
13372690,Houston Bcycle,1483484,Non-RFID Card Member,,,77061,UNITED STATES,24 Hour Kiosk,095,Standard,Sabine Bridge ,Sabine Bridge ,25,0,0,N,3.8,3.6,150,2017-01-07,2017-01-07,14:08:36,14:33:22,N,Y,Round Trip,Houston Bcycle
13372727,Houston Bcycle,1483491,Non-RFID Card Member,,,77386,UNITED STATES,24 Hour Kiosk,939,Standard,Market Square,Market Square,67,0,2,N,10.1,9.5,402,2017-01-07,2017-01-07,14:21:56,15:28:03,Y,Y,Round Trip,Houston Bcycle
13373211,Houston Bcycle,1483523,Non-RFID Card Member,,,77076,UNITED STATES,24 Hour Kiosk,500 G,Standard,Stude Park,Stude Park,41,0,0,N,6.2,5.8,246,2017-01-07,2017-01-07,16:02:59,16:43:35,Y,Y,Round Trip,Houston Bcycle
13373523,Houston Bcycle,1483556,Non-RFID Card Member,,,77024,UNITED STATES,24 Hour Kiosk,839,Standard,Spotts Park,Spotts Park,95,0,2,N,14.3,13.5,570,2017-01-07,2017-01-07,17:05:21,18:40:23,Y,Y,Round Trip,Houston Bcycle
13373620,Houston Bcycle,1483560,Non-RFID Card Member,,,77035,UNITED STATES,24 Hour Kiosk,222,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,78,0,2,N,11.7,11.1,468,2017-01-07,2017-01-07,17:23:56,18:41:23,Y,Y,Round Trip,Houston Bcycle
13373703,Houston Bcycle,1483563,Non-RFID Card Member,,,77375,UNITED STATES,24 Hour Kiosk,095,Standard,Sabine Bridge ,Sabine Bridge ,48,0,0,N,7.2,6.8,288,2017-01-07,2017-01-07,17:39:35,18:27:10,Y,Y,Round Trip,Houston Bcycle
13373717,Houston Bcycle,1483563,Non-RFID Card Member,,,77375,UNITED STATES,24 Hour Kiosk,925,Standard,Sabine Bridge ,Sabine Bridge ,45,0,0,N,6.8,6.4,270,2017-01-07,2017-01-07,17:41:21,18:26:59,Y,Y,Round Trip,Houston Bcycle
13374264,Houston Bcycle,1483572,Non-RFID Card Member,,,77530,UNITED STATES,24 Hour Kiosk,883,Standard,Smith & Capitol,Smith & Capitol,62,0,0,N,9.3,8.8,372,2017-01-07,2017-01-07,22:01:35,23:03:35,Y,Y,Round Trip,Houston Bcycle
13375446,Houston Bcycle,1483604,Non-RFID Card Member,,,,UNITED STATES,24 Hour Kiosk,552,Standard,Stude Park,Stude Park,59,0,0,N,8.9,8.4,354,2017-01-08,2017-01-08,10:42:59,11:41:55,Y,Y,Round Trip,Houston Bcycle
13375561,Houston Bcycle,1483611,Non-RFID Card Member,,,77587,UNITED STATES,24 Hour Kiosk,519,Standard,Sabine Bridge ,Sabine Bridge ,40,0,0,N,6.0,5.7,240,2017-01-08,2017-01-08,11:07:28,11:47:19,Y,Y,Round Trip,Houston Bcycle
13376236,Houston Bcycle,1483648,Non-RFID Card Member,,,77002,UNITED STATES,24 Hour Kiosk,810,Standard,Spotts Park,Main & Dallas,33,0,0,N,5.0,4.7,198,2017-01-08,2017-01-08,13:42:50,14:15:12,Y,Y,One Way,Houston Bcycle
13376242,Houston Bcycle,1483648,Non-RFID Card Member,,,77002,UNITED STATES,24 Hour Kiosk,096,Standard,Spotts Park,Main & Dallas,32,0,0,N,4.8,4.6,192,2017-01-08,2017-01-08,13:43:32,14:15:11,Y,Y,One Way,Houston Bcycle
13375976,Houston Bcycle,1483648,Non-RFID Card Member,,,77002,UNITED STATES,24 Hour Kiosk,963,Standard,Main & Dallas,Spotts Park,55,0,0,N,8.3,7.8,330,2017-01-08,2017-01-08,12:45:32,13:40:04,Y,Y,One Way,Houston Bcycle
13377424,Houston Bcycle,1483670,Non-RFID Card Member,,,77098,UNITED STATES,24 Hour Kiosk,066,Standard,MFAH/ Fannin & Binz,Taft & Fairview,61,0,0,N,9.2,8.7,366,2017-01-08,2017-01-08,16:47:03,17:48:27,Y,Y,One Way,Houston Bcycle
13376159,Houston Bcycle,1483672,Non-RFID Card Member,Portland,OR,97213,UNITED STATES,24 Hour Pass,205,Standard,METRO Transit Center ,Brazos & McGowen,46,0,0,N,3.5,3.3,138,2017-01-08,2017-01-08,13:25:27,14:11:26,Y,Y,One Way,Houston Bcycle
13376208,Houston Bcycle,1483685,Non-RFID Card Member,,,77017,UNITED STATES,24 Hour Kiosk,862,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,38,0,0,N,5.7,5.4,228,2017-01-08,2017-01-08,13:35:51,14:13:17,Y,Y,Round Trip,Houston Bcycle
13376225,Houston Bcycle,1483689,Non-RFID Card Member,,,77025,UNITED STATES,24 Hour Kiosk,255,Standard,Stude Park,Leonel Castillo Comm Ctr / South St. & Henry,15,0,0,N,2.3,2.1,90,2017-01-08,2017-01-08,13:40:51,13:55:06,N,Y,One Way,Houston Bcycle
13376414,Houston Bcycle,1483689,Non-RFID Card Member,,,77025,UNITED STATES,24 Hour Kiosk,500 G,Standard,Market Square,Smith & Capitol,7,0,0,N,1.1,1.0,42,2017-01-08,2017-01-08,14:13:21,14:20:18,N,Y,One Way,Houston Bcycle
13376477,Houston Bcycle,1483689,Non-RFID Card Member,,,77025,UNITED STATES,24 Hour Kiosk,255,Standard,Smith & Capitol,Jackson Hill & Memorial Dr.,23,0,0,N,3.5,3.3,138,2017-01-08,2017-01-08,14:21:25,14:44:50,N,Y,One Way,Houston Bcycle
13376548,Houston Bcycle,1483727,Non-RFID Card Member,,,77449,UNITED STATES,24 Hour Kiosk,862,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,48,0,0,N,7.2,6.8,288,2017-01-08,2017-01-08,14:31:05,15:19:22,Y,Y,Round Trip,Houston Bcycle
13575549,Houston Bcycle,1483750,Non-RFID Card Member,,,77007,UNITED STATES,24 Hour Kiosk,684,Standard,Sabine Bridge ,City Hall,56,0,0,N,8.4,8.0,336,2017-01-29,2017-01-29,16:18:47,17:14:08,Y,Y,One Way,Houston Bcycle
13377078,Houston Bcycle,1483771,Non-RFID Card Member,,,77020,UNITED STATES,24 Hour Kiosk,587,Standard,Jackson Hill & Memorial Dr.,UHD/Main & Franklin,34,0,0,N,5.1,4.8,204,2017-01-08,2017-01-08,15:55:51,16:29:36,Y,Y,One Way,Houston Bcycle
13376917,Houston Bcycle,1483788,Non-RFID Card Member,,,77072,UNITED STATES,24 Hour Kiosk,140 R2,Standard,City Hall,Jackson Hill & Memorial Dr.,71,0,0,N,10.7,10.1,426,2017-01-08,2017-01-08,15:29:10,16:40:20,Y,Y,One Way,Houston Bcycle
13377318,Houston Bcycle,1483788,Non-RFID Card Member,,,77072,UNITED STATES,24 Hour Kiosk,380,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,60,0,0,N,9.0,8.6,360,2017-01-08,2017-01-08,16:33:04,17:33:04,Y,Y,Round Trip,Houston Bcycle
13377673,Houston Bcycle,1483788,Non-RFID Card Member,,,77072,UNITED STATES,24 Hour Kiosk,156,Standard,Jackson Hill & Memorial Dr.,Sabine Bridge ,30,0,0,N,4.5,4.3,180,2017-01-08,2017-01-08,17:35:05,18:05:50,N,Y,One Way,Houston Bcycle
13377161,Houston Bcycle,1483796,Non-RFID Card Member,,,77022,UNITED STATES,24 Hour Kiosk,068,Standard,Market Square,Jackson Hill & Memorial Dr.,35,0,0,N,5.3,5.0,210,2017-01-08,2017-01-08,16:10:46,16:45:25,Y,Y,One Way,Houston Bcycle
13376972,Houston Bcycle,1483796,Non-RFID Card Member,,,77022,UNITED STATES,24 Hour Kiosk,186,Standard,Leonel Castillo Comm Ctr / South St. & Henry,Market Square,31,0,0,N,4.7,4.4,186,2017-01-08,2017-01-08,15:38:34,16:09:54,Y,Y,One Way,Houston Bcycle
13377201,Houston Bcycle,1483798,Non-RFID Card Member,,,77054,UNITED STATES,24 Hour Kiosk,088,Standard,Sabine Bridge ,Jackson Hill & Memorial Dr.,25,0,0,N,2.4,2.3,95,2017-01-08,2017-01-08,16:16:38,16:41:54,N,Y,One Way,Houston Bcycle
13377702,Houston Bcycle,1483798,Non-RFID Card Member,,,77054,UNITED STATES,24 Hour Kiosk,088,Standard,City Hall,Lamar & Milam,4,0,0,N,1.3,1.2,50,2017-01-08,2017-01-08,17:38:05,17:42:55,N,Y,One Way,Houston Bcycle
13377012,Houston Bcycle,1483799,Non-RFID Card Member,,,78574,UNITED STATES,24 Hour Kiosk,500 G,Standard,Stude Park,Stude Park,106,0,4,N,15.9,15.1,636,2017-01-08,2017-01-08,15:45:56,17:31:58,Y,Y,Round Trip,Houston Bcycle
13377018,Houston Bcycle,1483799,Non-RFID Card Member,,,78574,UNITED STATES,24 Hour Kiosk,295,Standard,Stude Park,Stude Park,106,0,4,N,15.9,15.1,636,2017-01-08,2017-01-08,15:46:39,17:32:08,Y,Y,Round Trip,Houston Bcycle
13377015,Houston Bcycle,1483800,Non-RFID Card Member,,,77007,UNITED STATES,24 Hour Kiosk,854,Standard,Jackson Hill & Memorial Dr.,Spotts Park,23,0,0,N,3.5,3.3,138,2017-01-08,2017-01-08,15:46:23,16:09:34,N,Y,One Way,Houston Bcycle
13377155,Houston Bcycle,1483814,Non-RFID Card Member,,,77090,UNITED STATES,24 Hour Kiosk,903,Standard,Lamar & Crawford,Lamar & Crawford,40,0,0,N,6.0,5.7,240,2017-01-08,2017-01-08,16:09:36,16:49:15,Y,Y,Round Trip,Houston Bcycle
13377281,Houston Bcycle,1483823,Non-RFID Card Member,,,77346,UNITED STATES,24 Hour Kiosk,517,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,37,0,0,N,5.6,5.3,222,2017-01-08,2017-01-08,16:28:16,17:05:48,Y,Y,Round Trip,Houston Bcycle
13377387,Houston Bcycle,1483837,Non-RFID Card Member,,,77089,UNITED STATES,24 Hour Kiosk,531,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,56,0,0,N,8.4,8.0,336,2017-01-08,2017-01-08,16:43:02,17:39:02,Y,Y,Round Trip,Houston Bcycle
13377433,Houston Bcycle,1483853,Non-RFID Card Member,,,77407,UNITED STATES,24 Hour Kiosk,200,Standard,Hermann Park Lake Plaza,MFAH/ Fannin & Binz,42,0,0,N,6.3,6.0,252,2017-01-08,2017-01-08,16:49:08,17:31:14,Y,Y,One Way,Houston Bcycle
13377685,Houston Bcycle,1483882,Non-RFID Card Member,,,77040,UNITED STATES,24 Hour Kiosk,295,Standard,Stude Park,Stude Park,61,0,0,N,9.2,8.7,366,2017-01-08,2017-01-08,17:36:28,18:37:27,Y,Y,Round Trip,Houston Bcycle
13378160,Houston Bcycle,1483911,Non-RFID Card Member,,,83280,UNITED STATES,24 Hour Kiosk,844,Standard,La Branch & Lamar,La Branch & Lamar,54,0,0,N,8.1,7.7,324,2017-01-08,2017-01-08,20:08:10,21:02:12,Y,Y,Round Trip,Houston Bcycle
13378177,Houston Bcycle,1483914,Non-RFID Card Member,,,77037,UNITED STATES,24 Hour Kiosk,981,Standard,Lamar & Crawford,Lamar & Crawford,29,0,0,N,4.4,4.1,174,2017-01-08,2017-01-08,20:14:54,20:43:51,N,Y,Round Trip,Houston Bcycle
13378180,Houston Bcycle,1483914,Non-RFID Card Member,,,77037,UNITED STATES,24 Hour Kiosk,054,Standard,Lamar & Crawford,Lamar & Crawford,28,0,0,N,4.2,4.0,168,2017-01-08,2017-01-08,20:15:59,20:43:56,N,Y,Round Trip,Houston Bcycle
13378217,Houston Bcycle,1483917,Non-RFID Card Member,,,77037,UNITED STATES,24 Hour Kiosk,156,Standard,Sabine Bridge ,Sabine Bridge ,104,0,4,N,15.6,14.8,624,2017-01-08,2017-01-08,20:33:47,22:17:23,Y,Y,Round Trip,Houston Bcycle
13378219,Houston Bcycle,1483917,Non-RFID Card Member,,,77037,UNITED STATES,24 Hour Kiosk,192,Standard,Sabine Bridge ,Sabine Bridge ,99,0,0,N,14.9,14.1,594,2017-01-08,2017-01-08,20:35:06,22:14:53,Y,Y,Round Trip,Houston Bcycle
13378323,Houston Bcycle,1483925,Non-RFID Card Member,,,77581,UNITED STATES,24 Hour Kiosk,483,Standard,Sabine Bridge ,Sabine Bridge ,49,0,0,N,7.4,7.0,294,2017-01-08,2017-01-08,22:25:31,23:14:55,Y,Y,Round Trip,Houston Bcycle
13381649,Houston Bcycle,1484017,Non-RFID Card Member,Brooklyn,NY,11229,UNITED STATES,24 Hour Pass,054,Standard,Lamar & Crawford,Sabine Bridge ,49,0,0,N,7.4,7.0,294,2017-01-09,2017-01-09,10:31:31,11:20:34,Y,Y,One Way,Houston Bcycle
13382027,Houston Bcycle,1484042,Non-RFID Card Member,,,77007,UNITED STATES,24 Hour Kiosk,805,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,88,0,2,N,13.2,12.5,528,2017-01-09,2017-01-09,11:20:27,12:48:43,Y,Y,Round Trip,Houston Bcycle
13382096,Houston Bcycle,1484048,Non-RFID Card Member,,,77084,UNITED STATES,24 Hour Kiosk,483,Standard,Sabine Bridge ,Sabine Bridge ,109,0,4,N,16.4,15.5,654,2017-01-09,2017-01-09,11:30:09,13:19:59,Y,Y,Round Trip,Houston Bcycle
13382242,Houston Bcycle,1484059,Non-RFID Card Member,,,77084,UNITED STATES,24 Hour Kiosk,119,Standard,Sabine Bridge ,Sabine Bridge ,91,0,2,N,13.7,13.0,546,2017-01-09,2017-01-09,11:49:11,13:20:50,Y,Y,Round Trip,Houston Bcycle
13382319,Houston Bcycle,1484063,Non-RFID Card Member,,,77007,UNITED STATES,24 Hour Kiosk,897,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,124,0,4,N,18.0,17.1,720,2017-01-09,2017-01-09,11:58:05,14:02:32,Y,Y,Round Trip,Houston Bcycle
13521795,Houston Bcycle,1484063,Non-RFID Card Member,,,77007,UNITED STATES,24 Hour Kiosk,234,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,23,0,0,N,3.5,3.3,138,2017-01-23,2017-01-23,16:55:20,17:18:35,N,Y,Round Trip,Houston Bcycle
13383046,Houston Bcycle,1484121,Non-RFID Card Member,,,77407,UNITED STATES,24 Hour Kiosk,981,Standard,Sabine Bridge ,Sabine Bridge ,34,0,0,N,5.1,4.8,204,2017-01-09,2017-01-09,13:28:17,14:02:14,Y,Y,Round Trip,Houston Bcycle
